"","Complaint","Lat","Lon"
"8364","Maintenance or Facility",40.63148589,-74.01372648
"8366","Maintenance or Facility",40.59014058,-74.18873575
"8367","Maintenance or Facility",40.7781828,-73.98857218
"8372","Maintenance or Facility",40.60711787,-73.98842139
"8380","Maintenance or Facility",40.73197007,-73.88477627
"8382","Maintenance or Facility",40.79124371,-73.97939699
"8385","Maintenance or Facility",40.63666875,-74.02566438
"8386","Maintenance or Facility",40.67367804,-73.86575589
"8390","Maintenance or Facility",40.85771453,-73.91681151
"8391","Maintenance or Facility",40.68016782,-73.8765734
"8393","Maintenance or Facility",40.80419097,-73.95272487
"8395","Maintenance or Facility",40.51332383,-74.20027549
"8399","Maintenance or Facility",40.84459433,-73.88166085
"8402","Maintenance or Facility",40.760405,-73.98747426
"8404","Maintenance or Facility",40.74583739,-73.82096069
"8405","Maintenance or Facility",40.73093062,-73.88559351
"8407","Maintenance or Facility",40.86052624,-73.91460637
"8412","Maintenance or Facility",40.65096689,-73.97697171
"8413","Maintenance or Facility",40.78461033,-73.96983341
"8416","Maintenance or Facility",40.59726737,-73.99865686
"8419","Maintenance or Facility",40.56507368,-74.1303943
"8422","Maintenance or Facility",40.70948486,-73.99402326
"8427","Maintenance or Facility",40.84459433,-73.88166085
"8428","Maintenance or Facility",40.82126297,-73.94607923
"8429","Maintenance or Facility",40.63779424,-74.02509192
"8430","Maintenance or Facility",40.71440596,-73.9902208
"8431","Maintenance or Facility",40.72972315,-73.95924335
"8433","Maintenance or Facility",40.88434847,-73.88705093
"8434","Maintenance or Facility",40.72914263,-73.99092941
"8437","Maintenance or Facility",40.68821074,-73.96582048
"8446","Maintenance or Facility",40.53432593,-74.19301027
"8447","Maintenance or Facility",40.88486808,-73.89080396
"8450","Maintenance or Facility",40.81160127,-73.93489192
"8451","Maintenance or Facility",40.66390588,-73.95097519
"8452","Maintenance or Facility",40.76985445,-73.8092928
"8456","Maintenance or Facility",40.77224057,-73.98999568
"8458","Maintenance or Facility",40.60765517,-74.01702052
"8462","Maintenance or Facility",40.7056051,-73.94626295
"8463","Maintenance or Facility",40.71879913,-73.95241026
"8467","Maintenance or Facility",40.72458707,-73.85156132
"8468","Maintenance or Facility",40.71588452,-73.98285084
"8471","Maintenance or Facility",40.66339287,-73.91399727
"8473","Maintenance or Facility",40.80952516,-73.93788139
"8478","Maintenance or Facility",40.62716604,-74.07594105
"8479","Maintenance or Facility",40.80884241,-73.96581272
"8483","Maintenance or Facility",40.84900509,-73.91612842
"8485","Maintenance or Facility",40.63928668,-73.89868242
"8486","Maintenance or Facility",40.67193148,-73.85163525
"8489","Maintenance or Facility",40.63765741,-73.89686894
"8490","Maintenance or Facility",40.67878325,-73.91093814
"8493","Maintenance or Facility",40.74428244,-73.86177741
"8495","Maintenance or Facility",40.67414715,-73.93061352
"8497","Maintenance or Facility",40.90003989,-73.87136493
"8504","Maintenance or Facility",40.77855203,-73.79772083
"8505","Maintenance or Facility",40.70435215,-74.00610973
"8506","Maintenance or Facility",40.68684348,-73.90943821
"8508","Maintenance or Facility",40.74166729,-74.00112953
"8515","Maintenance or Facility",40.78031239,-73.98567956
"8516","Maintenance or Facility",40.85248772,-73.92769475
"8518","Maintenance or Facility",40.77914451,-73.94477375
"8520","Maintenance or Facility",40.71926465,-73.82049817
"8521","Maintenance or Facility",40.79029455,-73.96939025
"8527","Maintenance or Facility",40.57554239,-73.96486302
"8530","Maintenance or Facility",40.87302289,-73.91845926
"8532","Maintenance or Facility",40.78586641,-73.95092872
"8534","Maintenance or Facility",40.85681305,-73.89817031
"8535","Maintenance or Facility",40.68236854,-73.931939
"8536","Maintenance or Facility",40.69983425,-73.9936743
"8537","Maintenance or Facility",40.73093062,-73.88559351
"8539","Maintenance or Facility",40.67266361,-74.0086267
"8541","Maintenance or Facility",40.67604546,-73.99714832
"8542","Maintenance or Facility",40.73722334,-73.74973445
"8544","Maintenance or Facility",40.71591874,-73.99932183
"8546","Maintenance or Facility",40.80759257,-73.95494762
"8549","Maintenance or Facility",40.85681305,-73.89817031
"8550","Maintenance or Facility",40.76920181,-73.97155885
"8555","Maintenance or Facility",40.73300196,-73.85988844
"8559","Maintenance or Facility",40.66368704,-73.88892405
"8560","Maintenance or Facility",40.74039457,-73.97907711
"8561","Maintenance or Facility",40.7054412,-73.94797989
"8563","Maintenance or Facility",40.68950747,-73.97013246
"8564","Maintenance or Facility",40.79348776,-73.94327391
"8565","Maintenance or Facility",40.72693066,-73.99665908
"8567","Maintenance or Facility",40.70030918,-73.99538011
"8570","Maintenance or Facility",40.7054412,-73.94797989
"8572","Maintenance or Facility",40.50041737,-74.23648507
"8573","Maintenance or Facility",40.82150868,-73.86202889
"8574","Maintenance or Facility",40.83089018,-73.94347329
"8577","Maintenance or Facility",40.77912383,-73.98497572
"8581","Maintenance or Facility",40.6689572,-73.89802093
"8582","Maintenance or Facility",40.68283462,-73.94091267
"8586","Maintenance or Facility",40.85840628,-73.89060158
"8587","Maintenance or Facility",40.50041737,-74.23648507
"8588","Maintenance or Facility",40.74387123,-73.95620688
"8592","Maintenance or Facility",40.85238231,-73.90364254
"8593","Maintenance or Facility",40.82357172,-73.86350601
"8596","Maintenance or Facility",40.68414491,-73.97302655
"8605","Maintenance or Facility",40.58590694,-73.96545521
"8606","Maintenance or Facility",40.74166729,-74.00112953
"8610","Maintenance or Facility",40.68910299,-73.94505747
"8611","Maintenance or Facility",40.69160184,-73.97054982
"8617","Maintenance or Facility",40.69372143,-73.99045462
"8618","Maintenance or Facility",40.77377965,-73.81965079
"8619","Maintenance or Facility",40.71177964,-73.99970061
"8626","Maintenance or Facility",40.85640581,-73.89399207
"8627","Maintenance or Facility",40.66864797,-73.92834824
"8628","Maintenance or Facility",40.71416466,-74.00630903
"8631","Maintenance or Facility",40.5565344,-74.12811764
"8632","Maintenance or Facility",40.83268605,-73.93967743
"8634","Maintenance or Facility",40.74436325,-73.91370508
"8640","Maintenance or Facility",40.63148589,-74.01372648
"8644","Maintenance or Facility",40.78722278,-73.95205802
"8649","Maintenance or Facility",40.59661153,-73.95692642
"8651","Maintenance or Facility",40.68576359,-73.9414942
"8655","Maintenance or Facility",40.63745178,-74.02195352
"8661","Maintenance or Facility",40.6313292,-74.03879792
"8662","Maintenance or Facility",40.76789266,-73.92352664
"8664","Maintenance or Facility",40.78727498,-73.95217354
"8666","Maintenance or Facility",40.78654778,-73.95255323
"8668","Maintenance or Facility",40.69302116,-73.93704875
"8670","Maintenance or Facility",40.6735446,-73.86666823
"8673","Maintenance or Facility",40.78654778,-73.95255323
"8674","Maintenance or Facility",40.64725573,-73.89070996
"8675","Maintenance or Facility",40.71371468,-73.99801965
"8677","Maintenance or Facility",40.52199117,-74.18608308
"8678","Maintenance or Facility",40.54049746,-74.14351447
"8681","Maintenance or Facility",40.71922843,-73.96289694
"8684","Maintenance or Facility",40.66278763,-73.98831801
"8686","Maintenance or Facility",40.61481384,-74.0294019
"8688","Maintenance or Facility",40.85710899,-73.9356029
"8690","Maintenance or Facility",40.72142619,-73.96053273
"8691","Maintenance or Facility",40.67754931,-73.99136906
"8699","Maintenance or Facility",40.74286393,-74.00396965
"8701","Maintenance or Facility",40.70994851,-73.95549695
"8705","Maintenance or Facility",40.65671128,-73.95647674
"8708","Maintenance or Facility",40.73918805,-73.90175297
"8710","Maintenance or Facility",40.76113104,-73.81226696
"8715","Maintenance or Facility",40.82138173,-73.95413258
"8717","Maintenance or Facility",40.78918317,-73.83816749
"8719","Maintenance or Facility",40.60741318,-73.92624949
"8726","Maintenance or Facility",40.72874574,-73.97853596
"8728","Maintenance or Facility",40.61762826,-73.99942728
"8732","Maintenance or Facility",40.73965772,-73.85306501
"8733","Maintenance or Facility",40.73938888,-74.00780898
"8741","Maintenance or Facility",40.83856005,-73.9458556
"8747","Maintenance or Facility",40.85710899,-73.9356029
"8750","Maintenance or Facility",40.63028915,-74.16532371
"8752","Maintenance or Facility",40.6516126,-73.83220888
"8753","Maintenance or Facility",40.64485539,-73.92284967
"8754","Maintenance or Facility",40.87166977,-73.89779683
"8755","Maintenance or Facility",40.61117296,-73.97701065
"8757","Maintenance or Facility",40.8824682,-73.91578604
"8759","Maintenance or Facility",40.80823938,-73.95258473
"8762","Maintenance or Facility",40.77286633,-73.98954068
"8763","Maintenance or Facility",40.65302521,-73.73894299
"8764","Maintenance or Facility",40.55888682,-74.19769495
"8765","Maintenance or Facility",40.70087184,-73.99511319
"8766","Maintenance or Facility",40.71017664,-73.99650121
"8767","Maintenance or Facility",40.71017664,-73.99650121
"8768","Maintenance or Facility",40.71492912,-73.98140818
"8771","Maintenance or Facility",40.71259989,-73.99002988
"8772","Maintenance or Facility",40.71017664,-73.99650121
"8774","Maintenance or Facility",40.71235779,-73.98489699
"8775","Maintenance or Facility",40.67367804,-73.86575589
"8776","Maintenance or Facility",40.61335248,-73.92143816
"8778","Maintenance or Facility",40.71017664,-73.99650121
"8779","Maintenance or Facility",40.71492912,-73.98140818
"8780","Maintenance or Facility",40.71017664,-73.99650121
"8781","Maintenance or Facility",40.71017664,-73.99650121
"8782","Maintenance or Facility",40.68733057,-73.98181612
"8783","Maintenance or Facility",40.79730923,-73.93445443
"8787","Maintenance or Facility",40.71333824,-73.99013077
"8788","Maintenance or Facility",40.73917399,-73.76360935
"8789","Maintenance or Facility",40.71017664,-73.99650121
"8790","Maintenance or Facility",40.7149154,-73.9814154
"8791","Maintenance or Facility",40.71509928,-73.98131795
"8792","Maintenance or Facility",40.71492638,-73.98140818
"8793","Maintenance or Facility",40.71017664,-73.99650121
"8794","Maintenance or Facility",40.71017664,-73.99650121
"8795","Maintenance or Facility",40.52199117,-74.18608308
"8797","Maintenance or Facility",40.71492638,-73.98140818
"8798","Maintenance or Facility",40.71492638,-73.98140818
"8799","Maintenance or Facility",40.71017664,-73.99650121
"8801","Maintenance or Facility",40.71017664,-73.99650121
"8802","Maintenance or Facility",40.85555436,-73.88756615
"8803","Maintenance or Facility",40.71492638,-73.98140818
"8805","Maintenance or Facility",40.71333824,-73.99013077
"8806","Maintenance or Facility",40.71491814,-73.98140819
"8807","Maintenance or Facility",40.75002389,-73.70629682
"8809","Maintenance or Facility",40.71017664,-73.99650121
"8811","Maintenance or Facility",40.7149154,-73.9814154
"8812","Maintenance or Facility",40.71492912,-73.98140818
"8813","Maintenance or Facility",40.71490991,-73.9814154
"8814","Maintenance or Facility",40.71492638,-73.98140818
"8815","Maintenance or Facility",40.71506643,-73.98183741
"8817","Maintenance or Facility",40.67800492,-73.88448735
"8818","Maintenance or Facility",40.71333824,-73.99013077
"8819","Maintenance or Facility",40.71017664,-73.99650121
"8820","Maintenance or Facility",40.71506643,-73.98183741
"8821","Maintenance or Facility",40.67338669,-73.77567062
"8822","Maintenance or Facility",40.71017664,-73.99650121
"8823","Maintenance or Facility",40.71492912,-73.98140818
"8825","Maintenance or Facility",40.71017664,-73.99650121
"8827","Maintenance or Facility",40.88285812,-73.90879148
"8828","Maintenance or Facility",40.71490991,-73.9814154
"8829","Maintenance or Facility",40.71017664,-73.99650121
"8830","Maintenance or Facility",40.71017664,-73.99650121
"8831","Maintenance or Facility",40.71017664,-73.99650121
"8838","Maintenance or Facility",40.62219104,-73.90381276
"8839","Maintenance or Facility",40.8376755,-73.8534882
"8842","Maintenance or Facility",40.77879404,-73.98205472
"8844","Maintenance or Facility",40.8418784,-73.9179517
"8845","Maintenance or Facility",40.59406009,-73.78911943
"8847","Maintenance or Facility",40.65272548,-74.0093449
"8851","Maintenance or Facility",40.66766873,-73.80714458
"8853","Maintenance or Facility",40.74306557,-73.95974402
"8855","Maintenance or Facility",40.67487753,-73.96007359
"8862","Maintenance or Facility",40.68922884,-73.95699279
"8864","Maintenance or Facility",40.62439909,-74.08027155
"8867","Maintenance or Facility",40.60938565,-74.00002161
"8870","Maintenance or Facility",40.61406468,-74.01392459
"8872","Maintenance or Facility",40.62439909,-74.08027155
"8877","Maintenance or Facility",40.69069465,-73.95727311
"8879","Noise - Park",40.70439847,-73.92383391
"8880","Noise - Park",40.66850625,-73.92560518
"8881","Noise - Park",40.73108609,-73.85326071
"8882","Noise - Park",40.73135119,-73.9825546
"8883","Noise - Park",40.75189516,-73.96758883
"8884","Noise - Park",40.81452987,-73.86521889
"8885","Noise - Park",40.71745207,-73.98493551
"8886","Noise - Park",40.6613542,-73.9696801
"8887","Noise - Park",40.80965751,-73.91330253
"8888","Noise - Park",40.75329019,-73.8892222
"8889","Noise - Park",40.6613542,-73.9696801
"8890","Noise - Park",40.68823206,-73.9331013
"8891","Noise - Park",40.70968754,-74.01167217
"8892","Noise - Park",40.90633949,-73.8964918
"8893","Noise - Park",40.79325425,-73.94869497
"8894","Noise - Park",40.79621626,-73.94969673
"8895","Noise - Park",40.79376833,-73.9341076
"8896","Noise - Park",40.6613542,-73.9696801
"8897","Noise - Park",40.5923394,-73.98439484
"8898","Noise - Park",40.72911983,-73.98342111
"8899","Noise - Park",40.64748607,-74.00066306
"8900","Noise - Park",40.71839544,-73.97954217
"8901","Noise - Park",40.73141011,-73.99697276
"8902","Noise - Park",40.57565643,-73.97019777
"8903","Noise - Park",40.6613542,-73.9696801
"8904","Noise - Park",40.74487368,-73.95785548
"8905","Noise - Park",40.86553576,-73.9272684
"8906","Noise - Park",40.65488243,-73.96188035
"8907","Noise - Park",40.66924933,-73.73638497
"8908","Noise - Park",40.72646457,-73.97708994
"8909","Noise - Park",40.68438882,-73.9865619
"8910","Noise - Park",40.88495637,-73.89128842
"8911","Noise - Park",40.68557834,-73.91697578
"8912","Noise - Park",40.68480615,-73.9876399
"8913","Noise - Park",40.65691583,-73.95313919
"8914","Noise - Park",40.67336829,-73.9844624
"8915","Noise - Park",40.64676693,-74.00140539
"8916","Noise - Park",40.67216072,-73.98546846
"8917","Noise - Park",40.68438882,-73.9865619
"8918","Noise - Park",40.7387215,-73.861724
"8919","Noise - Park",40.72605395,-73.98353372
"8920","Noise - Park",40.72348686,-73.95164569
"8921","Noise - Park",40.72532531,-73.97621002
"8922","Noise - Park",40.67216072,-73.98546846
"8923","Noise - Park",40.77109398,-73.80535402
"8924","Noise - Park",40.75314604,-73.89061203
"8925","Noise - Park",40.66924933,-73.73638497
"8926","Noise - Park",40.7743507,-73.98475295
"8927","Noise - Park",40.82015108,-73.87246957
"8928","Noise - Park",40.83024257,-73.94968908
"8929","Noise - Park",40.74227338,-73.98926761
"8930","Noise - Park",40.81711658,-73.94800821
"8931","Noise - Park",40.72540596,-73.98201859
"8932","Noise - Park",40.78229519,-73.96512584
"8933","Noise - Park",40.60072221,-73.97120929
"8934","Noise - Park",40.69638477,-73.97738877
"8935","Noise - Park",40.73071564,-73.99556202
"8936","Noise - Park",40.71139531,-73.99618733
"8937","Noise - Park",40.63201296,-74.01317536
"8938","Noise - Park",40.69617672,-73.98035678
"8939","Noise - Park",40.80880336,-73.9558824
"8940","Noise - Park",40.8782876,-73.9080239
"8941","Noise - Park",40.68469252,-73.89443451
"8942","Noise - Park",40.72488035,-74.00261926
"8943","Noise - Park",40.71879913,-73.95241026
"8944","Noise - Park",40.68341019,-73.89093554
"8945","Noise - Park",40.70763173,-73.91584101
"8946","Noise - Park",40.6471319,-74.00462341
"8947","Noise - Park",40.72506424,-74.00299809
"8948","Noise - Park",40.68129694,-73.93471268
"8950","Noise - Park",40.73088313,-73.99759338
"8951","Noise - Park",40.72636173,-73.84853396
"8952","Noise - Park",40.6277839,-74.00448517
"8953","Noise - Park",40.71900954,-73.95018069
"8954","Noise - Park",40.68973631,-73.89032301
"8955","Noise - Park",40.89522134,-73.8800407
"8956","Noise - Park",40.77109398,-73.80535402
"8957","Noise - Park",40.69086486,-73.8393004
"8958","Noise - Park",40.64986293,-74.00536958
"8959","Noise - Park",40.82043727,-73.9362273
"8960","Noise - Park",40.75840162,-73.99044896
"8961","Noise - Park",40.68973631,-73.89032301
"8962","Noise - Park",40.74135662,-73.98912702
"8963","Noise - Park",40.67216072,-73.98546846
"8964","Noise - Park",40.68587938,-73.75731884
"8965","Noise - Park",40.68587938,-73.75731884
"8966","Noise - Park",40.79547986,-73.96190097
"8967","Noise - Park",40.69189711,-73.97754535
"8969","Noise - Park",40.81964456,-73.87613406
"8970","Noise - Park",40.68304372,-73.97082762
"8971","Noise - Park",40.73595507,-73.99047744
"8972","Noise - Park",40.82043727,-73.9362273
"8973","Noise - Park",40.69086486,-73.8393004
"8974","Noise - Park",40.81916263,-73.8798129
"8975","Noise - Park",40.71983527,-74.00746397
"8976","Noise - Park",40.74130594,-73.71369702
"8977","Noise - Park",40.69599997,-73.99824016
"8978","Noise - Park",40.68464082,-73.88908745
"8979","Noise - Park",40.72605395,-73.98353372
"8980","Noise - Park",40.67451879,-73.78939858
"8981","Noise - Park",40.68973631,-73.89032301
"8982","Noise - Park",40.61915093,-73.97186412
"8983","Noise - Park",40.59986897,-73.97282292
"8984","Noise - Park",40.86533813,-73.85035053
"8985","Noise - Park",40.71562216,-73.99427522
"8986","Noise - Park",40.69808101,-73.92535219
"8987","Noise - Park",40.79547986,-73.96190097
"8988","Noise - Park",40.7461787,-73.90812329
"8989","Noise - Park",40.64077412,-74.02916111
"8990","Noise - Park",40.74689077,-73.92079709
"8991","Noise - Park",40.63852557,-73.98130336
"8992","Noise - Park",40.77109398,-73.80535402
"8993","Noise - Park",40.68587938,-73.75731884
"8994","Noise - Park",40.75840162,-73.99044896
"8995","Noise - Park",40.6613542,-73.9696801
"8996","Noise - Park",40.74840957,-73.89763224
"8997","Noise - Park",40.75635718,-73.82577277
"8998","Noise - Park",40.71461498,-73.99959599
"8999","Noise - Park",40.77622111,-73.97595354
"9000","Noise - Park",40.75790747,-73.98929757
"9001","Noise - Park",40.60179576,-73.97256646
"9002","Noise - Park",40.76664818,-73.87017133
"9003","Noise - Park",40.72546088,-73.98215207
"9004","Noise - Park",40.72568573,-73.98076659
"9005","Noise - Park",40.64882,-74.00286853
"9006","Noise - Park",40.81020946,-73.93949551
"9007","Noise - Park",40.72031794,-74.01216827
"9008","Noise - Park",40.81964456,-73.87613406
"9009","Noise - Park",40.71814457,-73.99382768
"9010","Noise - Park",40.77181716,-73.98369931
"9011","Noise - Park",40.69638477,-73.97738877
"9012","Noise - Park",40.61642046,-73.97444426
"9013","Noise - Park",40.71285071,-73.93456273
"9014","Noise - Park",40.87875542,-73.89961571
"9015","Noise - Park",40.74435166,-74.00025984
"9016","Noise - Park",40.85773453,-73.93513957
"9017","Noise - Park",40.79434552,-73.93551193
"9018","Noise - Park",40.67376876,-73.77595052
"9019","Noise - Park",40.64779609,-74.00572617
"9020","Noise - Park",40.71608341,-74.00142489
"9021","Noise - Park",40.69388651,-73.9992355
"9022","Noise - Park",40.71562216,-73.99427522
"9023","Noise - Park",40.72532531,-73.97621002
"9024","Noise - Park",40.75517021,-73.88908913
"9025","Noise - Park",40.78654228,-73.94068341
"9026","Noise - Park",40.71461498,-73.99959599
"9027","Noise - Park",40.71240883,-73.97801819
"9028","Noise - Park",40.72532531,-73.97621002
"9029","Noise - Park",40.55094427,-74.13672512
"9030","Noise - Park",40.64069492,-74.0113214
"9031","Noise - Park",40.73141011,-73.99697276
"9032","Noise - Park",40.71055807,-73.99414219
"9033","Noise - Park",40.63669357,-74.00016934
"9034","Noise - Park",40.68973631,-73.89032301
"9035","Noise - Park",40.71573983,-73.83672613
"9036","Noise - Park",40.73907895,-74.00308172
"9037","Noise - Park",40.6471319,-74.00462341
"9038","Noise - Park",40.74689077,-73.92079709
"9039","Noise - Park",40.68973631,-73.89032301
"9040","Noise - Park",40.73141011,-73.99697276
"9041","Noise - Park",40.65488243,-73.96188035
"9042","Noise - Park",40.69339794,-73.99948793
"9043","Noise - Park",40.63823421,-74.02111425
"9044","Noise - Park",40.6298778,-74.01035405
"9045","Noise - Park",40.72401175,-73.76353325
"9046","Noise - Park",40.7295519,-73.99657235
"9047","Noise - Park",40.78229519,-73.96512584
"9048","Noise - Park",40.77294254,-73.98392288
"9049","Noise - Park",40.65488243,-73.96188035
"9050","Noise - Park",40.73588925,-73.99120995
"9051","Noise - Park",40.68529311,-73.88808399
"9052","Noise - Park",40.71313548,-74.00405806
"9053","Noise - Park",40.74859138,-73.89531132
"9054","Noise - Park",40.72556247,-73.98237572
"9055","Noise - Park",40.74141018,-73.90368034
"9056","Noise - Park",40.73221435,-73.99861084
"9057","Noise - Park",40.73483798,-73.99075544
"9058","Noise - Park",40.68973631,-73.89032301
"9059","Noise - Park",40.7710846,-73.9082189
"9060","Noise - Park",40.75849777,-73.82556864
"9061","Noise - Park",40.82966512,-73.85682301
"9062","Noise - Park",40.79358813,-73.93577991
"9063","Noise - Park",40.78744962,-73.94976475
"9064","Noise - Park",40.71562216,-73.99427522
"9065","Noise - Park",40.88314154,-73.83328447
"9066","Noise - Park",40.82771865,-73.92223295
"9067","Noise - Park",40.69174454,-73.94168007
"9068","Noise - Park",40.73071564,-73.99556202
"9069","Noise - Park",40.72641574,-73.98022159
"9070","Noise - Park",40.66245488,-73.92696359
"9071","Noise - Park",40.88314154,-73.83328447
"9072","Noise - Park",40.6998478,-73.99103077
"9073","Noise - Park",40.82892541,-73.95039469
"9074","Noise - Park",40.6408706,-74.01114847
"9075","Noise - Park",40.68584123,-73.97327465
"9076","Noise - Park",40.71562216,-73.99427522
"9077","Noise - Park",40.72532531,-73.97621002
"9078","Noise - Park",40.82664391,-73.94305775
"9079","Noise - Park",40.79376833,-73.9341076
"9080","Noise - Park",40.77109398,-73.80535402
"9081","Noise - Park",40.81370491,-73.96214342
"9082","Noise - Park",40.63746748,-74.02566469
"9083","Noise - Park",40.71562216,-73.99427522
"9084","Noise - Park",40.72327392,-73.9422225
"9085","Noise - Park",40.77091676,-73.88904124
"9086","Noise - Park",40.71220895,-73.98071277
"9087","Noise - Park",40.77473537,-73.98817561
"9088","Noise - Park",40.83784983,-73.93638408
"9089","Noise - Park",40.86275012,-73.90493264
"9090","Noise - Park",40.67276747,-73.98670844
"9091","Noise - Park",40.57754322,-73.99787609
"9092","Noise - Park",40.71274564,-74.0060095
"9093","Noise - Park",40.83812925,-73.88864003
"9094","Noise - Park",40.71285071,-73.93456273
"9095","Noise - Park",40.67276747,-73.98670844
"9096","Noise - Park",40.68248458,-73.89028446
"9097","Noise - Park",40.69624384,-73.99003593
"9098","Noise - Park",40.74089156,-73.92200229
"9099","Noise - Park",40.73521408,-73.99171521
"9100","Noise - Park",40.70932835,-73.95588692
"9101","Noise - Park",40.72726152,-73.98265669
"9102","Noise - Park",40.70573259,-73.96338054
"9103","Noise - Park",40.8251992,-73.91475287
"9104","Noise - Park",40.74158653,-73.92280983
"9105","Noise - Park",40.8694761,-73.92148629
"9106","Noise - Park",40.64305503,-74.11051912
"9107","Noise - Park",40.69339794,-73.99948793
"9108","Noise - Park",40.83729554,-73.93665565
"9109","Noise - Park",40.6460243,-73.98111748
"9110","Noise - Park",40.68958209,-73.9721373
"9111","Noise - Park",40.76330097,-73.92820671
"9112","Noise - Park",40.67282334,-73.78686962
"9113","Noise - Park",40.76567588,-73.97623531
"9114","Noise - Park",40.74066135,-73.92252221
"9115","Noise - Park",40.71325414,-73.97758505
"9116","Noise - Park",40.71562216,-73.99427522
"9117","Noise - Park",40.6471319,-74.00462341
"9118","Noise - Park",40.55798438,-74.14373917
"9119","Noise - Park",40.60745787,-73.98533128
"9120","Noise - Park",40.74158653,-73.92280983
"9121","Noise - Park",40.83986068,-73.88813839
"9122","Noise - Park",40.72402085,-73.99024825
"9123","Noise - Park",40.71240883,-73.97801819
"9124","Noise - Park",40.64748607,-74.00066306
"9125","Noise - Park",40.64636893,-74.00183421
"9126","Noise - Park",40.70286634,-74.01551923
"9127","Noise - Park",40.64748607,-74.00066306
"9128","Noise - Park",40.78229519,-73.96512584
"9129","Noise - Park",40.71220895,-73.98071277
"9130","Noise - Park",40.66453345,-73.91235573
"9131","Noise - Park",40.64748607,-74.00066306
"9132","Noise - Park",40.8160255,-73.93945771
"9133","Noise - Park",40.86813967,-73.93041833
"9134","Noise - Park",40.75299917,-73.96988743
"9135","Noise - Park",40.6613542,-73.9696801
"9136","Noise - Park",40.74101021,-73.92292598
"9137","Noise - Park",40.63797646,-73.98039193
"9138","Noise - Park",40.6471319,-74.00462341
"9139","Noise - Park",40.73082826,-74.00091285
"9140","Noise - Park",40.75378938,-73.98159946
"9141","Noise - Park",40.72532531,-73.97621002
"9143","Noise - Park",40.75847699,-73.96736183
"9144","Noise - Park",40.78229519,-73.96512584
"9145","Noise - Park",40.74158653,-73.92280983
"9146","Noise - Park",40.7476892,-74.00416843
"9147","Noise - Park",40.73141011,-73.99697276
"9148","Noise - Park",40.74089156,-73.92200229
"9149","Noise - Park",40.7309405,-73.85316361
"9150","Noise - Park",40.73337262,-74.00257269
"9151","Noise - Park",40.71240883,-73.97801819
"9152","Noise - Park",40.73071564,-73.99556202
"9153","Noise - Park",40.82230077,-73.87299296
"9154","Noise - Park",40.71240883,-73.97801819
"9155","Noise - Park",40.72022653,-73.98156183
"9156","Noise - Park",40.72647827,-73.72824285
"9157","Noise - Park",40.84417537,-73.91745371
"9158","Noise - Park",40.85371678,-73.92680056
"9159","Noise - Park",40.73078426,-73.99548624
"9160","Noise - Park",40.67520039,-73.78989033
"9161","Noise - Park",40.59921044,-73.7437411
"9162","Noise - Park",40.72309643,-73.94408422
"9163","Noise - Park",40.73907895,-74.00308172
"9164","Noise - Park",40.74158653,-73.92280983
"9165","Noise - Park",40.72699805,-73.98286241
"9166","Noise - Park",40.75374301,-73.98354492
"9167","Noise - Park",40.85811206,-73.93298465
"9168","Noise - Park",40.78229519,-73.96512584
"9169","Noise - Park",40.72598213,-73.98055364
"9170","Noise - Park",40.73875506,-74.00344616
"9171","Noise - Park",40.63140354,-74.01382373
"9172","Noise - Park",40.79734154,-73.96425114
"9173","Noise - Park",40.84017967,-73.92646128
"9174","Noise - Park",40.71055807,-73.99414219
"9175","Noise - Park",40.58950835,-74.18762861
"9176","Noise - Park",40.71070267,-73.98470258
"9177","Noise - Park",40.68202988,-73.93486339
"9178","Noise - Park",40.7202352,-73.98447673
"9179","Noise - Park",40.83859352,-73.89493117
"9180","Noise - Park",40.6437734,-74.10844474
"9181","Noise - Park",40.85746178,-73.93334319
"9182","Noise - Park",40.69308912,-73.86815813
"9183","Noise - Park",40.71055807,-73.99414219
"9184","Noise - Park",40.6917582,-73.94155385
"9185","Noise - Park",40.83719401,-73.93669189
"9186","Noise - Park",40.72591077,-73.98058974
"9187","Noise - Park",40.72972315,-73.95924335
"9188","Noise - Park",40.60735642,-73.98625688
"9189","Noise - Park",40.79736576,-73.94848594
"9190","Noise - Park",40.64994616,-73.96702932
"9191","Noise - Park",40.6471319,-74.00462341
"9193","Noise - Park",40.72342524,-73.99027359
"9194","Noise - Park",40.87167701,-73.88234665
"9195","Noise - Park",40.72458707,-73.85156132
"9196","Noise - Park",40.86553576,-73.9272684
"9197","Noise - Park",40.71055807,-73.99414219
"9198","Noise - Park",40.82517196,-73.9415017
"9199","Noise - Park",40.60165579,-74.01086824
"9200","Noise - Park",40.72232441,-74.01174654
"9201","Noise - Park",40.82660177,-73.94112827
"9202","Noise - Park",40.71055807,-73.99414219
"9203","Noise - Park",40.82517196,-73.9415017
"9204","Noise - Park",40.72628127,-73.98033348
"9205","Noise - Park",40.71555323,-73.98975529
"9206","Noise - Park",40.7642781,-73.97301575
"9207","Noise - Park",40.82517196,-73.9415017
"9208","Noise - Park",40.75827569,-73.93335221
"9209","Noise - Park",40.82358336,-73.94267737
"9210","Noise - Park",40.82364706,-73.94384437
"9211","Noise - Park",40.7202352,-73.98447673
"9212","Noise - Park",40.6386746,-73.97181265
"9213","Noise - Park",40.82517196,-73.9415017
